# ANI ranges report for assembly: GCA_002370195.2
# Submitted organism: Ureibacillus thermosphaericus (taxid = 51173, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Ureibacillus)
# Submitted Organism Has Type Assembly: Yes
# Best match: Ureibacillus thermosphaericus (taxid = 51173, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Ureibacillus)
# Status: CONFIRMED
# Confidence: HIGH
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	AP018335.1	CIRCULAR	2102197	2103062	3488104	JBHSNN010000042.1	9929	10796	GCA_042657185.1	Ureibacillus thermophilus	98.2719	96	0.0248272
-	AP018335.1	CIRCULAR	2103148	2106292	3488104	JAAXPW010000051.1	7478	10655	GCA_012396605.1	Ureibacillus thermosphaericus	97.044	96	0.0901636
S	AP018335.1	CIRCULAR	2106293	2106830	3488104	JBHSNN010000042.1	316	852	GCA_042657185.1	Ureibacillus thermophilus	90.7407	96	0.0154239
-	AP018335.1	CIRCULAR	2106933	2107055	3488104	JAAXPW010000051.1	7355	7477	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.00352627
-	AP018335.1	CIRCULAR	2107056	2107171	3488104	JACHGZ010000053.1	5919	6034	GCA_014202525.1	Ureibacillus thermosphaericus	91.3793	96	0.00332559
-	AP018335.1	CIRCULAR	2107484	2107944	3488104	JAAXPW010000051.1	6592	7052	GCA_012396605.1	Ureibacillus thermosphaericus	97.8308	96	0.0132163
-	AP018335.1	CIRCULAR	2108061	2113907	3488104	JAAXPW010000051.1	702	6543	GCA_012396605.1	Ureibacillus thermosphaericus	98.3396	96	0.167627
-	AP018335.1	CIRCULAR	2113908	2125245	3488104	JAAXPW010000035.1	831	12149	GCA_012396605.1	Ureibacillus thermosphaericus	98.3396	96	0.325048
-	AP018335.1	CIRCULAR	2125246	2128881	3488104	JAAXPW010000035.1	12252	15931	GCA_012396605.1	Ureibacillus thermosphaericus	98.3396	96	0.10424
-	AP018335.1	CIRCULAR	2129347	2137841	3488104	JAAXPW010000035.1	19763	28258	GCA_012396605.1	Ureibacillus thermosphaericus	99.5059	96	0.243542
-	AP018335.1	CIRCULAR	2137842	2138236	3488104	JAAXPW010000005.1	8163	8557	GCA_012396605.1	Ureibacillus thermosphaericus	99.5059	96	0.0113242
-	AP018335.1	CIRCULAR	2138237	2155448	3488104	JAAXPW010000011.1	58012	75189	GCA_012396605.1	Ureibacillus thermosphaericus	99.5059	96	0.493449
-	AP018335.1	CIRCULAR	2156591	2156964	3488104	JAAXPW010000001.1	1	374	GCA_012396605.1	Ureibacillus thermosphaericus	98.6631	96	0.0107222
-	AP018335.1	CIRCULAR	2157209	2157333	3488104	JAAXPW010000001.1	619	743	GCA_012396605.1	Ureibacillus thermosphaericus	98.8291	96	0.00358361
-	AP018335.1	CIRCULAR	2157334	2164380	3488104	JAAXPW010000011.1	50970	58011	GCA_012396605.1	Ureibacillus thermosphaericus	98.8291	96	0.20203
-	AP018335.1	CIRCULAR	2164793	2187723	3488104	JAAXPW010000011.1	28033	50969	GCA_012396605.1	Ureibacillus thermosphaericus	98.9799	96	0.657406
-	AP018335.1	CIRCULAR	2187828	2215502	3488104	JAAXPW010000011.1	291	27997	GCA_012396605.1	Ureibacillus thermosphaericus	99.1375	96	0.793411
-	AP018335.1	CIRCULAR	2215503	2248428	3488104	JAAXPW010000009.1	44225	77124	GCA_012396605.1	Ureibacillus thermosphaericus	99.1375	96	0.943951
S	AP018335.1	CIRCULAR	2248457	2248556	3488104	JBHSNQ010000132.1	2269	2368	GCA_042655065.1	Ureibacillus suwonensis	99	96	0.00286689
S	AP018335.1	CIRCULAR	2248559	2248765	3488104	JBHSNQ010000042.1	572	776	GCA_042655065.1	Ureibacillus suwonensis	97.5791	96	0.00593446
S	AP018335.1	CIRCULAR	2248766	2249095	3488104	JBHSNQ010000060.1	1	330	GCA_042655065.1	Ureibacillus suwonensis	97.5791	96	0.00946073
S	AP018335.1	CIRCULAR	2249096	2249573	3488104	JBHSNN010000036.1	119	596	GCA_042657185.1	Ureibacillus thermophilus	99.7908	96	0.0137037
S	AP018335.1	CIRCULAR	2249715	2249840	3488104	JBHSNQ010000182.1	1	126	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.00361228
-	AP018335.1	CIRCULAR	2249841	2280640	3488104	JAAXPW010000009.1	13384	44224	GCA_012396605.1	Ureibacillus thermosphaericus	99.2867	96	0.883001
S	AP018335.1	CIRCULAR	2280715	2281946	3488104	JBHSNN010000061.1	3947	5178	GCA_042657185.1	Ureibacillus thermophilus	99.5942	96	0.03532
-	AP018335.1	CIRCULAR	2282119	2285340	3488104	JAAXPW010000009.1	10161	13383	GCA_012396605.1	Ureibacillus thermosphaericus	99.3178	96	0.0923711
-	AP018335.1	CIRCULAR	2286752	2291403	3488104	JAAXPW010000009.1	5509	10160	GCA_012396605.1	Ureibacillus thermosphaericus	99.785	96	0.133368
-	AP018335.1	CIRCULAR	2291505	2296859	3488104	JAAXPW010000009.1	157	5508	GCA_012396605.1	Ureibacillus thermosphaericus	98.8609	96	0.153522
-	AP018335.1	CIRCULAR	2297039	2303503	3488104	JAAXPW010000061.1	1504	7943	GCA_012396605.1	Ureibacillus thermosphaericus	98.4984	96	0.185344
-	AP018335.1	CIRCULAR	2303504	2303627	3488104	JAAXPW010000004.1	109290	109413	GCA_012396605.1	Ureibacillus thermosphaericus	98.4984	96	0.00355494
S	AP018335.1	CIRCULAR	2304042	2304141	3488104	JBHSNQ010000148.1	25	124	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.00286689
-	AP018335.1	CIRCULAR	2304144	2305526	3488104	JAAXPW010000061.1	121	1503	GCA_012396605.1	Ureibacillus thermosphaericus	99.7831	96	0.039649
-	AP018335.1	CIRCULAR	2305528	2311522	3488104	JAAXPW010000008.1	125	6128	GCA_012396605.1	Ureibacillus thermosphaericus	99.6169	96	0.17187
-	AP018335.1	CIRCULAR	2313001	2313370	3488104	JAAXPW010000008.1	6129	6498	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.0106075
-	AP018335.1	CIRCULAR	2314782	2316729	3488104	JAAXPW010000008.1	6499	8446	GCA_012396605.1	Ureibacillus thermosphaericus	99.9035	96	0.055847
-	AP018335.1	CIRCULAR	2316730	2316854	3488104	JAAXPW010000002.1	29225	29349	GCA_012396605.1	Ureibacillus thermosphaericus	99.9035	96	0.00358361
-	AP018335.1	CIRCULAR	2317251	2317369	3488104	JAAXPW010000054.1	1	119	GCA_012396605.1	Ureibacillus thermosphaericus	99.6171	96	0.0034116
-	AP018335.1	CIRCULAR	2317370	2322471	3488104	JAAXPW010000008.1	8447	13549	GCA_012396605.1	Ureibacillus thermosphaericus	99.6171	96	0.146269
-	AP018335.1	CIRCULAR	2324357	2345802	3488104	JAAXPW010000008.1	13553	34988	GCA_012396605.1	Ureibacillus thermosphaericus	98.8814	96	0.614833
-	AP018335.1	CIRCULAR	2345937	2349148	3488104	JAAXPW010000008.1	35430	38641	GCA_012396605.1	Ureibacillus thermosphaericus	99.1208	96	0.0920844
-	AP018335.1	CIRCULAR	2349149	2356512	3488104	JAAXPW010000008.1	79205	86570	GCA_012396605.1	Ureibacillus thermosphaericus	99.1208	96	0.211118
S	AP018335.1	CIRCULAR	2356550	2356717	3488104	JBHSNQ010000044.1	22282	22449	GCA_042655065.1	Ureibacillus suwonensis	97.0238	96	0.00481637
-	AP018335.1	CIRCULAR	2356906	2359204	3488104	JAAXPW010000067.1	135	2434	GCA_012396605.1	Ureibacillus thermosphaericus	99.2707	96	0.0659097
-	AP018335.1	CIRCULAR	2359205	2364719	3488104	JAAXPW010000058.1	4324	9839	GCA_012396605.1	Ureibacillus thermosphaericus	99.2707	96	0.158109
S	AP018335.1	CIRCULAR	2364720	2364844	3488104	JBHSNQ010000049.1	13135	13259	GCA_042655065.1	Ureibacillus suwonensis	96.8504	96	0.00358361
-	AP018335.1	CIRCULAR	2365111	2365211	3488104	JAAXPW010000013.1	68281	68381	GCA_012396605.1	Ureibacillus thermosphaericus	98.0198	96	0.00289556
-	AP018335.1	CIRCULAR	2366237	2366480	3488104	JAAXPW010000001.1	375	618	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.0069952
S	AP018335.1	CIRCULAR	2366482	2366605	3488104	JBHSNQ010000166.1	14428	14551	GCA_042655065.1	Ureibacillus suwonensis	98.3871	96	0.00355494
-	AP018335.1	CIRCULAR	2366606	2370814	3488104	JAAXPW010000058.1	120	4323	GCA_012396605.1	Ureibacillus thermosphaericus	98.5723	96	0.120667
-	AP018335.1	CIRCULAR	2370815	2393613	3488104	JAAXPW010000026.1	24862	47658	GCA_012396605.1	Ureibacillus thermosphaericus	98.5723	96	0.653622
-	AP018335.1	CIRCULAR	2393860	2396795	3488104	JAAXPW010000026.1	21716	24658	GCA_012396605.1	Ureibacillus thermosphaericus	98.5059	96	0.0841718
-	AP018335.1	CIRCULAR	2396796	2396924	3488104	JACHGZ010000023.1	26035	26163	GCA_014202525.1	Ureibacillus thermosphaericus	96.8992	96	0.00369828
-	AP018335.1	CIRCULAR	2397002	2398536	3488104	JAAXPW010000026.1	20180	21715	GCA_012396605.1	Ureibacillus thermosphaericus	97.3325	96	0.0440067
-	AP018335.1	CIRCULAR	2399955	2406871	3488104	JAAXPW010000026.1	13253	20179	GCA_012396605.1	Ureibacillus thermosphaericus	97.8662	96	0.198303
-	AP018335.1	CIRCULAR	2407436	2407554	3488104	JAAXPW010000058.1	1	119	GCA_012396605.1	Ureibacillus thermosphaericus	99.1597	96	0.0034116
-	AP018335.1	CIRCULAR	2407560	2408405	3488104	JAAXPW010000014.1	124	969	GCA_012396605.1	Ureibacillus thermosphaericus	99.1726	96	0.0242539
-	AP018335.1	CIRCULAR	2409884	2416477	3488104	JAAXPW010000014.1	970	7561	GCA_012396605.1	Ureibacillus thermosphaericus	98.7564	96	0.189043
S	AP018335.1	CIRCULAR	2418001	2418277	3488104	JBHSNN010000015.1	1	265	GCA_042657185.1	Ureibacillus thermophilus	87.0036	96	0.00794128
S	AP018335.1	CIRCULAR	2418278	2418405	3488104	JBHSNQ010000081.1	1	127	GCA_042655065.1	Ureibacillus suwonensis	88.2812	96	0.00366962
-	AP018335.1	CIRCULAR	2418406	2432446	3488104	JAAXPW010000014.1	7590	21629	GCA_012396605.1	Ureibacillus thermosphaericus	98.3123	96	0.40254
-	AP018335.1	CIRCULAR	2432666	2432894	3488104	JACHGZ010000026.1	16221	16449	GCA_014202525.1	Ureibacillus thermosphaericus	100	96	0.00656517
-	AP018335.1	CIRCULAR	2432963	2433086	3488104	JAAXPW010000019.1	56810	56933	GCA_012396605.1	Ureibacillus thermosphaericus	99.4881	96	0.00355494
-	AP018335.1	CIRCULAR	2433087	2441558	3488104	JAAXPW010000014.1	21630	30100	GCA_012396605.1	Ureibacillus thermosphaericus	99.4881	96	0.242883
-	AP018335.1	CIRCULAR	2441583	2447425	3488104	JAAXPW010000014.1	30384	36227	GCA_012396605.1	Ureibacillus thermosphaericus	98.0332	96	0.167512
S	AP018335.1	CIRCULAR	2447427	2447543	3488104	JBHSNQ010000171.1	1	117	GCA_042655065.1	Ureibacillus suwonensis	99.1453	96	0.00335426
-	AP018335.1	CIRCULAR	2447544	2448006	3488104	JAAXPW010000039.1	6196	6694	GCA_012396605.1	Ureibacillus thermosphaericus	92.2	96	0.0132737
S	AP018335.1	CIRCULAR	2448007	2448131	3488104	JBHSNQ010000071.1	29833	29957	GCA_042655065.1	Ureibacillus suwonensis	97.6	96	0.00358361
-	AP018335.1	CIRCULAR	2450077	2483100	3488104	JAAXPW010000014.1	36246	69277	GCA_012396605.1	Ureibacillus thermosphaericus	99.1615	96	0.946761
S	AP018335.1	CIRCULAR	2487916	2488351	3488104	JBHSNQ010000053.1	136	571	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.0124996
-	AP018335.1	CIRCULAR	2489435	2500513	3488104	JAAXPW010000054.1	250	11329	GCA_012396605.1	Ureibacillus thermosphaericus	99.0328	96	0.317622
-	AP018335.1	CIRCULAR	2500514	2516607	3488104	JAAXPW010000023.1	37613	53721	GCA_012396605.1	Ureibacillus thermosphaericus	99.0328	96	0.461397
S	AP018335.1	CIRCULAR	2516613	2516739	3488104	JBHSNQ010000102.1	600	726	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.00364095
-	AP018335.1	CIRCULAR	2519005	2519130	3488104	JAAXPW010000028.1	1	126	GCA_012396605.1	Ureibacillus thermosphaericus	99.709	96	0.00361228
-	AP018335.1	CIRCULAR	2519131	2528623	3488104	JAAXPW010000023.1	28121	37612	GCA_012396605.1	Ureibacillus thermosphaericus	99.709	96	0.272154
S	AP018335.1	CIRCULAR	2530408	2530883	3488104	RBZN01000078.1	2382	2859	GCA_003628435.1	Ureibacillus endophyticus	88.75	96	0.0136464
-	AP018335.1	CIRCULAR	2530888	2543688	3488104	JAAXPW010000023.1	14429	27229	GCA_012396605.1	Ureibacillus thermosphaericus	99.9219	96	0.36699
-	AP018335.1	CIRCULAR	2545353	2549365	3488104	JAAXPW010000023.1	10416	14428	GCA_012396605.1	Ureibacillus thermosphaericus	98.4133	96	0.115048
-	AP018335.1	CIRCULAR	2549366	2557949	3488104	JAAXPW010000023.1	128	8718	GCA_012396605.1	Ureibacillus thermosphaericus	98.4133	96	0.246094
-	AP018335.1	CIRCULAR	2558007	2560304	3488104	JAAXPW010000016.1	144	2442	GCA_012396605.1	Ureibacillus thermosphaericus	98.9135	96	0.0658811
-	AP018335.1	CIRCULAR	2560489	2599615	3488104	JAAXPW010000016.1	2472	41589	GCA_012396605.1	Ureibacillus thermosphaericus	99.0401	96	1.12173
-	AP018335.1	CIRCULAR	2599700	2618211	3488104	JAAXPW010000016.1	41590	60112	GCA_012396605.1	Ureibacillus thermosphaericus	98.5704	96	0.530718
S	AP018335.1	CIRCULAR	2618232	2618339	3488104	JBHSNN010000063.1	63740	63846	GCA_042657185.1	Ureibacillus thermophilus	93.5185	96	0.00309624
-	AP018335.1	CIRCULAR	2618340	2618721	3488104	JAAXPW010000016.1	60528	60909	GCA_012396605.1	Ureibacillus thermosphaericus	96.5969	96	0.0109515
-	AP018335.1	CIRCULAR	2622373	2622483	3488104	JAAXPW010000016.1	60912	61024	GCA_012396605.1	Ureibacillus thermosphaericus	93.8053	96	0.00318224
-	AP018335.1	CIRCULAR	2623895	2628380	3488104	JAAXPW010000016.1	61025	65539	GCA_012396605.1	Ureibacillus thermosphaericus	96.6387	96	0.128609
-	AP018335.1	CIRCULAR	2629792	2630376	3488104	JAAXPW010000016.1	65540	66124	GCA_012396605.1	Ureibacillus thermosphaericus	99.8291	96	0.0167713
-	AP018335.1	CIRCULAR	2630402	2631370	3488104	JAAXPW010000028.1	42790	43761	GCA_012396605.1	Ureibacillus thermosphaericus	99.0741	96	0.0277801
-	AP018335.1	CIRCULAR	2631372	2641235	3488104	JAAXPW010000028.1	32467	42350	GCA_012396605.1	Ureibacillus thermosphaericus	99.3221	96	0.28279
-	AP018335.1	CIRCULAR	2641877	2642503	3488104	JAAXPW010000028.1	31840	32466	GCA_012396605.1	Ureibacillus thermosphaericus	99.2026	96	0.0179754
-	AP018335.1	CIRCULAR	2644044	2647698	3488104	JAAXPW010000028.1	28185	31839	GCA_012396605.1	Ureibacillus thermosphaericus	99.7811	96	0.104785
-	AP018335.1	CIRCULAR	2649173	2651416	3488104	JAAXPW010000028.1	23594	25841	GCA_012396605.1	Ureibacillus thermosphaericus	98.9942	96	0.0643329
-	AP018335.1	CIRCULAR	2651417	2651559	3488104	JAAXPW010000028.1	22687	22829	GCA_012396605.1	Ureibacillus thermosphaericus	98.9942	96	0.00409965
-	AP018335.1	CIRCULAR	2651560	2651753	3488104	JAAXPW010000028.1	22493	22686	GCA_012396605.1	Ureibacillus thermosphaericus	98.9942	96	0.00556176
S	AP018335.1	CIRCULAR	2652281	2652397	3488104	JBHSNQ010000050.1	8926	9042	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.00335426
-	AP018335.1	CIRCULAR	2652398	2658285	3488104	JAAXPW010000028.1	16599	22488	GCA_012396605.1	Ureibacillus thermosphaericus	99.6265	96	0.168802
S	AP018335.1	CIRCULAR	2658484	2658621	3488104	JBHSNN010000021.1	851	988	GCA_042657185.1	Ureibacillus thermophilus	100	96	0.0039563
S	AP018335.1	CIRCULAR	2659314	2659471	3488104	JBHSNN010000021.1	1	158	GCA_042657185.1	Ureibacillus thermophilus	99.3671	96	0.00452968
-	AP018335.1	CIRCULAR	2660325	2670201	3488104	JAAXPW010000006.1	40474	50361	GCA_012396605.1	Ureibacillus thermosphaericus	99.7573	96	0.283162
-	AP018335.1	CIRCULAR	2671743	2705914	3488104	JAAXPW010000006.1	50362	84529	GCA_012396605.1	Ureibacillus thermosphaericus	99.485	96	0.979673
S	AP018335.1	CIRCULAR	2705982	2706248	3488104	JBHSNQ010000189.1	17139	17400	GCA_042655065.1	Ureibacillus suwonensis	80.7407	96	0.00765459
-	AP018335.1	CIRCULAR	2706249	2725456	3488104	JAAXPW010000006.1	84530	103741	GCA_012396605.1	Ureibacillus thermosphaericus	99.0631	96	0.550672
-	AP018335.1	CIRCULAR	2726993	2727092	3488104	JACHGZ010000004.1	104251	104350	GCA_014202525.1	Ureibacillus thermosphaericus	99	96	0.00286689
S	AP018335.1	CIRCULAR	2727226	2727402	3488104	JBHSNN010000005.1	127908	128084	GCA_042657185.1	Ureibacillus thermophilus	100	96	0.00507439
-	AP018335.1	CIRCULAR	2727520	2731492	3488104	JAAXPW010000003.1	1	3972	GCA_012396605.1	Ureibacillus thermosphaericus	99.0435	96	0.113901
S	AP018335.1	CIRCULAR	2732556	2733178	3488104	JBHSNQ010000004.1	21453	22075	GCA_042655065.1	Ureibacillus suwonensis	98.2343	96	0.0178607
-	AP018335.1	CIRCULAR	2733179	2757018	3488104	JAAXPW010000003.1	3973	27841	GCA_012396605.1	Ureibacillus thermosphaericus	99.2333	96	0.683466
-	AP018335.1	CIRCULAR	2758520	2759291	3488104	JAAXPW010000003.1	27875	28659	GCA_012396605.1	Ureibacillus thermosphaericus	97.1975	96	0.0221324
S	AP018335.1	CIRCULAR	2759302	2759406	3488104	JBHSNQ010000028.1	427	531	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.00301023
-	AP018335.1	CIRCULAR	2759407	2759765	3488104	JAAXPW010000079.1	1	359	GCA_012396605.1	Ureibacillus thermosphaericus	99.7214	96	0.0102921
-	AP018335.1	CIRCULAR	2761168	2761938	3488104	JAAXPW010000079.1	360	1130	GCA_012396605.1	Ureibacillus thermosphaericus	99.5359	96	0.0221037
-	AP018335.1	CIRCULAR	2761939	2763139	3488104	JAAXPW010000074.1	1	1201	GCA_012396605.1	Ureibacillus thermosphaericus	99.5359	96	0.0344313
-	AP018335.1	CIRCULAR	2763140	2769569	3488104	JAAXPW010000003.1	28660	35090	GCA_012396605.1	Ureibacillus thermosphaericus	99.5359	96	0.184341
-	AP018335.1	CIRCULAR	2769577	2770035	3488104	JACHGZ010000009.1	1	459	GCA_014202525.1	Ureibacillus thermosphaericus	98.6928	96	0.013159
S	AP018335.1	CIRCULAR	2770058	2770311	3488104	JBHSNN010000085.1	1	250	GCA_042657185.1	Ureibacillus thermophilus	98.4252	96	0.00728189
S	AP018335.1	CIRCULAR	2770941	2771130	3488104	JBHSNQ010000143.1	4111	4299	GCA_042655065.1	Ureibacillus suwonensis	99.4737	96	0.00544709
-	AP018335.1	CIRCULAR	2771131	2780569	3488104	JAAXPW010000003.1	35091	44528	GCA_012396605.1	Ureibacillus thermosphaericus	99.2589	96	0.270605
S	AP018335.1	CIRCULAR	2780571	2782094	3488104	JBHSNQ010000057.1	12175	13697	GCA_042655065.1	Ureibacillus suwonensis	98.2283	96	0.0436914
-	AP018335.1	CIRCULAR	2782129	2787102	3488104	JAAXPW010000003.1	51890	56863	GCA_012396605.1	Ureibacillus thermosphaericus	99.5979	96	0.142599
-	AP018335.1	CIRCULAR	2787566	2796291	3488104	JAAXPW010000003.1	56885	65614	GCA_012396605.1	Ureibacillus thermosphaericus	97.6523	96	0.250165
S	AP018335.1	CIRCULAR	2796814	2796931	3488104	JBHSNQ010000029.1	10129	10246	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.00338293
-	AP018335.1	CIRCULAR	2796932	2852894	3488104	JAAXPW010000003.1	65615	121567	GCA_012396605.1	Ureibacillus thermosphaericus	99.1139	96	1.6044
-	AP018335.1	CIRCULAR	2854453	2854752	3488104	JAAXPW010000038.1	26404	26703	GCA_012396605.1	Ureibacillus thermosphaericus	98.6667	96	0.00860066
-	AP018335.1	CIRCULAR	2854753	2854994	3488104	JACHGZ010000048.1	6879	7118	GCA_014202525.1	Ureibacillus thermosphaericus	95.0413	96	0.00693787
S	AP018335.1	CIRCULAR	2855428	2855544	3488104	JBHSNN010000045.1	702	818	GCA_042657185.1	Ureibacillus thermophilus	87.1795	96	0.00335426
-	AP018335.1	CIRCULAR	2855682	2855821	3488104	JAAXPW010000004.1	72470	72609	GCA_012396605.1	Ureibacillus thermosphaericus	96.4286	96	0.00401364
-	AP018335.1	CIRCULAR	2856032	2857237	3488104	JAAXPW010000081.1	1	1206	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.0345747
S	AP018335.1	CIRCULAR	2857238	2857372	3488104	JBHSNQ010000122.1	1272	1405	GCA_042655065.1	Ureibacillus suwonensis	92.8747	96	0.0038703
S	AP018335.1	CIRCULAR	2857373	2858043	3488104	JBHSNQ010000108.1	128	796	GCA_042655065.1	Ureibacillus suwonensis	92.8747	96	0.0192368
S	AP018335.1	CIRCULAR	2858794	2858972	3488104	RBZN01000006.1	1048	1221	GCA_003628435.1	Ureibacillus endophyticus	91.1111	96	0.00513173
S	AP018335.1	CIRCULAR	2858998	2859206	3488104	JBHSNN010000017.1	1	205	GCA_042657185.1	Ureibacillus thermophilus	93.8095	96	0.00599179
S	AP018335.1	CIRCULAR	2859207	2859759	3488104	JBHSNQ010000024.1	1	541	GCA_042655065.1	Ureibacillus suwonensis	85.413	96	0.0158539
-	AP018335.1	CIRCULAR	2861776	2863012	3488104	JAAXPW010000080.1	1	1237	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.0354634
S	AP018335.1	CIRCULAR	2863637	2864272	3488104	JBHSNN010000087.1	98235	98870	GCA_042657185.1	Ureibacillus thermophilus	97.4843	96	0.0182334
S	AP018335.1	CIRCULAR	2864273	2864374	3488104	JBHSNQ010000174.1	19191	19293	GCA_042655065.1	Ureibacillus suwonensis	93.2039	96	0.00292422
-	AP018335.1	CIRCULAR	2864375	2870256	3488104	JAAXPW010000055.1	3	5887	GCA_012396605.1	Ureibacillus thermosphaericus	98.386	96	0.16863
-	AP018335.1	CIRCULAR	2870257	2870381	3488104	JAAXPW010000023.1	27994	28118	GCA_012396605.1	Ureibacillus thermosphaericus	98.386	96	0.00358361
S	AP018335.1	CIRCULAR	2870382	2870483	3488104	JBHSNQ010000172.1	16173	16274	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.00292422
S	AP018335.1	CIRCULAR	2870643	2870764	3488104	JBHSNQ010000187.1	25	146	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.0034976
S	AP018335.1	CIRCULAR	2870788	2870891	3488104	JBHSNQ010000187.1	170	273	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.00298156
-	AP018335.1	CIRCULAR	2870896	2876171	3488104	JAAXPW010000055.1	5888	11163	GCA_012396605.1	Ureibacillus thermosphaericus	99.5943	96	0.151257
-	AP018335.1	CIRCULAR	2876172	2887901	3488104	JAAXPW010000052.1	270	12000	GCA_012396605.1	Ureibacillus thermosphaericus	99.5943	96	0.336286
S	AP018335.1	CIRCULAR	2888114	2888250	3488104	JBHSNN010000083.1	2700	2836	GCA_042657185.1	Ureibacillus thermophilus	98.5401	96	0.00392764
-	AP018335.1	CIRCULAR	2888251	2891277	3488104	JAAXPW010000064.1	123	3149	GCA_012396605.1	Ureibacillus thermosphaericus	99.4054	96	0.0867807
-	AP018335.1	CIRCULAR	2891306	2931014	3488104	JAAXPW010000005.1	64190	103900	GCA_012396605.1	Ureibacillus thermosphaericus	99.8237	96	1.13841
-	AP018335.1	CIRCULAR	2934141	2934269	3488104	JAAXPW010000005.1	63996	64124	GCA_012396605.1	Ureibacillus thermosphaericus	89.9225	96	0.00369828
-	AP018335.1	CIRCULAR	2934422	2934522	3488104	JAAXPW010000028.1	16450	16550	GCA_012396605.1	Ureibacillus thermosphaericus	99.0099	96	0.00289556
S	AP018335.1	CIRCULAR	2934907	2935013	3488104	JBHSNQ010000029.1	277	384	GCA_042655065.1	Ureibacillus suwonensis	95.4545	96	0.00306757
-	AP018335.1	CIRCULAR	2935552	2943483	3488104	JAAXPW010000005.1	56057	63993	GCA_012396605.1	Ureibacillus thermosphaericus	99.0934	96	0.227401
S	AP018335.1	CIRCULAR	2944634	2944871	3488104	JBHSNQ010000022.1	5720	5951	GCA_042655065.1	Ureibacillus suwonensis	97.0588	96	0.00682319
-	AP018335.1	CIRCULAR	2945876	2946023	3488104	JAAXPW010000015.1	1	150	GCA_012396605.1	Ureibacillus thermosphaericus	96.0265	96	0.00424299
-	AP018335.1	CIRCULAR	2947136	2965061	3488104	JAAXPW010000005.1	37908	55824	GCA_012396605.1	Ureibacillus thermosphaericus	99.3585	96	0.513918
S	AP018335.1	CIRCULAR	2965401	2965531	3488104	JBHSNQ010000073.1	22836	22966	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.00375562
S	AP018335.1	CIRCULAR	2968039	2968314	3488104	JBHSNN010000026.1	3708	3983	GCA_042657185.1	Ureibacillus thermophilus	99.6377	96	0.00791261
S	AP018335.1	CIRCULAR	2969322	2969447	3488104	JBHSNQ010000069.1	9285	9410	GCA_042655065.1	Ureibacillus suwonensis	99.2063	96	0.00361228
-	AP018335.1	CIRCULAR	2970826	2975502	3488104	JAAXPW010000005.1	32841	37519	GCA_012396605.1	Ureibacillus thermosphaericus	99.188	96	0.134084
S	AP018335.1	CIRCULAR	2975597	2975724	3488104	JBHSNN010000045.1	18980	19097	GCA_042657185.1	Ureibacillus thermophilus	85.9375	96	0.00366962
-	AP018335.1	CIRCULAR	2975729	2979770	3488104	JAAXPW010000005.1	28751	32792	GCA_012396605.1	Ureibacillus thermosphaericus	99.431	96	0.11588
-	AP018335.1	CIRCULAR	2981351	2984163	3488104	JAAXPW010000005.1	25874	28692	GCA_012396605.1	Ureibacillus thermosphaericus	97.3531	96	0.0806455
-	AP018335.1	CIRCULAR	2984164	2984750	3488104	JAAXPW010000005.1	23643	24229	GCA_012396605.1	Ureibacillus thermosphaericus	97.3531	96	0.0168286
-	AP018335.1	CIRCULAR	2984751	2987670	3488104	JAAXPW010000005.1	20169	23081	GCA_012396605.1	Ureibacillus thermosphaericus	97.3531	96	0.0837131
-	AP018335.1	CIRCULAR	2987701	2987871	3488104	JAAXPW010000059.1	8217	8387	GCA_012396605.1	Ureibacillus thermosphaericus	97.6608	96	0.00490238
-	AP018335.1	CIRCULAR	2988080	2988304	3488104	JAAXPW010000047.1	16007	16231	GCA_012396605.1	Ureibacillus thermosphaericus	97.3333	96	0.0064505
